location,date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,hosp_patients,total_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,life_expectancy
34618,Croatia,2020-11-22,103718.0,3308.0,1353.0,49.0,0.0,2031.0,676965.0,0.3397,0.0,0.0,0.0,78.49
34619,Croatia,2020-11-23,105691.0,1973.0,1398.0,45.0,0.0,2060.0,683104.0,0.3436,0.0,0.0,0.0,78.49
34620,Croatia,2020-11-24,108014.0,2323.0,1445.0,47.0,0.0,2093.0,692048.0,0.3403,0.0,0.0,0.0,78.49
34621,Croatia,2020-11-25,111617.0,3603.0,1501.0,56.0,0.0,2136.0,702242.0,0.3401,0.0,0.0,0.0,78.49
34622,Croatia,2020-11-26,115626.0,4009.0,1552.0,51.0,0.0,2171.0,713729.0,0.3389,0.0,0.0,0.0,78.49
34623,Croatia,2020-11-27,119706.0,4080.0,1600.0,48.0,0.0,2240.0,724820.0,0.3416,0.0,0.0,0.0,78.49
34624,Croatia,2020-11-28,123693.0,3987.0,1655.0,55.0,0.0,2221.0,736102.0,0.3406,0.0,0.0,0.0,78.49
34625,Croatia,2020-11-29,126612.0,2919.0,1712.0,57.0,0.0,2273.0,744319.0,0.3399,0.0,0.0,0.0,78.49
34626,Croatia,2020-11-30,128442.0,1830.0,1786.0,74.0,0.0,2358.0,749346.0,0.3435,0.0,0.0,0.0,78.49
34627,Croatia,2020-12-01,131342.0,2900.0,1861.0,75.0,0.0,2351.0,759014.0,0.3483,0.0,0.0,0.0,78.49
34628,Croatia,2020-12-02,134881.0,3539.0,1916.0,55.0,0.0,2408.0,769091.0,0.348,0.0,0.0,0.0,78.49
34629,Croatia,2020-12-03,139415.0,4534.0,1964.0,48.0,0.0,2501.0,780257.0,0.3576,0.0,0.0,0.0,78.49
34630,Croatia,2020-12-04,143370.0,3955.0,2032.0,68.0,0.0,2527.0,790883.0,0.3582,0.0,0.0,0.0,78.49
34631,Croatia,2020-12-05,147454.0,4084.0,2102.0,70.0,0.0,2514.0,801545.0,0.3631,0.0,0.0,0.0,78.49
34632,Croatia,2020-12-06,150353.0,2899.0,2174.0,72.0,0.0,2543.0,810885.0,0.3567,0.0,0.0,0.0,78.49
34633,Croatia,2020-12-07,152239.0,1886.0,2233.0,59.0,0.0,2629.0,816241.0,0.3558,0.0,0.0,0.0,78.49
34634,Croatia,2020-12-08,154852.0,2613.0,2298.0,65.0,0.0,2660.0,825023.0,0.3562,0.0,0.0,0.0,78.49
34635,Croatia,2020-12-09,159372.0,4520.0,2367.0,69.0,0.0,2703.0,837619.0,0.3574,0.0,0.0,0.0,78.49
34636,Croatia,2020-12-10,163992.0,4620.0,2420.0,53.0,0.0,2754.0,849714.0,0.3539,0.0,0.0,0.0,78.49
34637,Croatia,2020-12-11,168388.0,4396.0,2484.0,64.0,0.0,2802.0,861401.0,0.3548,0.0,0.0,0.0,78.49
34638,Croatia,2020-12-12,172523.0,4135.0,2562.0,78.0,0.0,2792.0,872515.0,0.3532,0.0,0.0,0.0,78.49
34639,Croatia,2020-12-13,175886.0,3363.0,2640.0,78.0,0.0,2864.0,882282.0,0.3576,0.0,0.0,0.0,78.49
34640,Croatia,2020-12-14,177358.0,1472.0,2705.0,65.0,0.0,2857.0,888080.0,0.3496,0.0,0.0,0.0,78.49
34641,Croatia,2020-12-15,179718.0,2360.0,2778.0,73.0,0.0,2897.0,896828.0,0.3463,0.0,0.0,0.0,78.49
34642,Croatia,2020-12-16,183045.0,3327.0,2870.0,92.0,0.0,2907.0,908215.0,0.3353,0.0,0.0,0.0,78.49
34643,Croatia,2020-12-17,186963.0,3918.0,2955.0,85.0,0.0,2943.0,920509.0,0.3245,0.0,0.0,0.0,78.49
34644,Croatia,2020-12-18,190235.0,3272.0,3023.0,68.0,0.0,2918.0,931358.0,0.3123,0.0,0.0,0.0,78.49
34645,Croatia,2020-12-19,192987.0,2752.0,3101.0,78.0,0.0,2873.0,0.0,0.3063,0.0,0.0,0.0,78.49
34646,Croatia,2020-12-20,194962.0,1975.0,3177.0,76.0,0.0,2976.0,0.0,0.2935,0.0,0.0,0.0,78.49
34647,Croatia,2020-12-21,195728.0,766.0,3257.0,80.0,0.0,2956.0,955225.0,0.2736,0.0,0.0,0.0,78.49
34648,Croatia,2020-12-22,197323.0,1595.0,3328.0,71.0,0.0,2895.0,964313.0,0.2609,0.0,0.0,0.0,78.49
34649,Croatia,2020-12-23,200086.0,2763.0,3394.0,66.0,0.0,2843.0,974507.0,0.2571,0.0,0.0,0.0,78.49
34650,Croatia,2020-12-24,202319.0,2233.0,3464.0,70.0,0.0,2749.0,982850.0,0.2463,0.0,0.0,0.0,78.49
34651,Croatia,2020-12-25,203962.0,1643.0,3548.0,84.0,0.0,2662.0,989014.0,0.2381,0.0,0.0,0.0,78.49
34652,Croatia,2020-12-26,204312.0,350.0,3613.0,65.0,0.0,2664.0,990665.0,0.2205,0.0,0.0,0.0,78.49
34653,Croatia,2020-12-27,204930.0,618.0,3671.0,58.0,0.0,2691.0,994293.0,0.212,0.0,0.0,0.0,78.49
34654,Croatia,2020-12-28,205246.0,316.0,3739.0,68.0,0.0,2720.0,996935.0,0.2282,0.0,0.0,0.0,78.49
34655,Croatia,2020-12-29,206596.0,1350.0,3795.0,56.0,0.0,2654.0,1004346.0,0.2316,0.0,0.0,0.0,78.49
34656,Croatia,2020-12-30,208446.0,1850.0,3860.0,65.0,0.0,2608.0,1010668.0,0.2312,7864.0,7864.0,0.0,78.49
34657,Croatia,2020-12-31,210837.0,2391.0,3920.0,60.0,0.0,2524.0,1019109.0,0.2349,0.0,0.0,0.0,78.49
34658,Croatia,2021-01-01,212007.0,1170.0,3961.0,41.0,0.0,2478.0,1024740.0,0.2252,0.0,0.0,0.0,78.49
34659,Croatia,2021-01-02,212262.0,255.0,4016.0,55.0,0.0,2437.0,1026480.0,0.222,0.0,0.0,0.0,78.49
34660,Croatia,2021-01-03,212958.0,696.0,4072.0,56.0,0.0,2453.0,1032091.0,0.2124,12285.0,12285.0,0.0,78.49
34661,Croatia,2021-01-04,213319.0,361.0,4126.0,54.0,0.0,2453.0,1035076.0,0.2117,0.0,0.0,0.0,78.49
34662,Croatia,2021-01-05,214390.0,1071.0,4179.0,53.0,0.0,2390.0,1041678.0,0.2088,13798.0,13798.0,0.0,78.49
34663,Croatia,2021-01-06,216286.0,1896.0,4223.0,44.0,0.0,2264.0,1051597.0,0.1916,0.0,0.0,0.0,78.49
34664,Croatia,2021-01-07,216848.0,562.0,4266.0,43.0,0.0,2284.0,1055211.0,0.1665,20603.0,20603.0,0.0,78.49
34665,Croatia,2021-01-08,217946.0,1098.0,4304.0,38.0,0.0,2251.0,1061953.0,0.1596,24985.0,24985.0,0.0,78.49
34666,Croatia,2021-01-09,219347.0,1401.0,4342.0,38.0,0.0,2084.0,1070562.0,0.1607,30000.0,30000.0,0.0,78.49
34667,Croatia,2021-01-10,219993.0,646.0,4368.0,26.0,0.0,2131.0,1077777.0,0.154,0.0,0.0,0.0,78.49
34668,Croatia,2021-01-11,220223.0,230.0,4403.0,35.0,0.0,2140.0,1080918.0,0.1506,0.0,0.0,0.0,78.49
34669,Croatia,2021-01-12,220982.0,759.0,4446.0,43.0,0.0,2048.0,1087992.0,0.1423,0.0,0.0,0.0,78.49
34670,Croatia,2021-01-13,222117.0,1135.0,4472.0,26.0,0.0,1993.0,1095705.0,0.1322,34553.0,34553.0,0.0,78.49
34671,Croatia,2021-01-14,223097.0,980.0,4517.0,45.0,0.0,1921.0,1102552.0,0.132,38000.0,38000.0,0.0,78.49
34672,Croatia,2021-01-15,223812.0,715.0,4550.0,33.0,0.0,1855.0,1107887.0,0.1277,41532.0,41532.0,0.0,78.49
34673,Croatia,2021-01-16,224575.0,763.0,4588.0,38.0,0.0,1760.0,1113856.0,0.1208,45906.0,45906.0,0.0,78.49
34674,Croatia,2021-01-17,224954.0,379.0,4616.0,28.0,0.0,1761.0,1118525.0,0.1218,0.0,0.0,0.0,78.49
34675,Croatia,2021-01-18,225128.0,174.0,4655.0,39.0,0.0,1742.0,1120894.0,0.1227,0.0,0.0,0.0,78.49
34676,Croatia,2021-01-19,225648.0,520.0,4684.0,29.0,0.0,1713.0,1127153.0,0.1192,54304.0,54304.0,0.0,78.49
34677,Croatia,2021-01-20,226550.0,902.0,4711.0,27.0,0.0,1603.0,1134221.0,0.1151,0.0,0.0,0.0,78.49
34678,Croatia,2021-01-21,227326.0,776.0,4738.0,27.0,0.0,1562.0,1139956.0,0.1131,0.0,0.0,0.0,78.49
34679,Croatia,2021-01-22,227969.0,643.0,4770.0,32.0,0.0,1518.0,1144819.0,0.1126,64951.0,0.0,0.0,78.49
34680,Croatia,2021-01-23,228568.0,599.0,4799.0,29.0,0.0,1468.0,1149691.0,0.1114,0.0,0.0,0.0,78.49
34681,Croatia,2021-01-24,228920.0,352.0,4827.0,28.0,0.0,1474.0,1154033.0,0.1117,0.0,0.0,0.0,78.49
34682,Croatia,2021-01-25,229054.0,134.0,4859.0,32.0,0.0,1485.0,1156456.0,0.1104,69984.0,58077.0,11907.0,78.49
34683,Croatia,2021-01-26,229502.0,448.0,4882.0,23.0,0.0,1491.0,1162664.0,0.1085,0.0,0.0,0.0,78.49
34684,Croatia,2021-01-27,230359.0,857.0,4913.0,31.0,0.0,1381.0,1169837.0,0.1069,0.0,0.0,0.0,78.49
34685,Croatia,2021-01-28,230978.0,619.0,4943.0,30.0,0.0,1326.0,1175831.0,0.1018,0.0,0.0,0.0,78.49
34686,Croatia,2021-01-29,231539.0,561.0,4972.0,29.0,0.0,1286.0,1180851.0,0.0991,80000.0,0.0,0.0,78.49
34687,Croatia,2021-01-30,232090.0,551.0,4998.0,26.0,0.0,1249.0,1186046.0,0.0969,0.0,0.0,0.0,78.49
34688,Croatia,2021-01-31,232426.0,336.0,5027.0,29.0,0.0,1275.0,1191125.0,0.0945,0.0,0.0,0.0,78.49
34689,Croatia,2021-02-01,232520.0,94.0,5054.0,27.0,0.0,1288.0,1193006.0,0.0948,83928.0,58829.0,25099.0,78.49
34690,Croatia,2021-02-02,232907.0,387.0,5071.0,17.0,0.0,1258.0,1199349.0,0.0928,0.0,0.0,0.0,78.49
34691,Croatia,2021-02-03,233637.0,730.0,5088.0,17.0,0.0,1222.0,1206372.0,0.0897,87929.0,59064.0,28865.0,78.49
34692,Croatia,2021-02-04,234153.0,516.0,5106.0,18.0,0.0,1196.0,0.0,0.0876,95505.0,59593.0,35912.0,78.49
34693,Croatia,2021-02-05,234702.0,549.0,5122.0,16.0,0.0,1203.0,1217755.0,0.0857,0.0,0.0,0.0,78.49
34694,Croatia,2021-02-06,235126.0,424.0,5144.0,22.0,0.0,1143.0,0.0,0.0842,0.0,0.0,0.0,78.49
34695,Croatia,2021-02-07,235402.0,276.0,5169.0,25.0,0.0,1142.0,0.0,0.0842,0.0,0.0,0.0,78.49
34696,Croatia,2021-02-08,235473.0,71.0,5198.0,29.0,0.0,1137.0,1230808.0,0.0781,0.0,0.0,0.0,78.49
34697,Croatia,2021-02-09,235756.0,283.0,5224.0,26.0,0.0,1082.0,0.0,0.0747,102207.0,61241.0,41966.0,78.49
34698,Croatia,2021-02-10,236333.0,577.0,5238.0,14.0,0.0,1055.0,0.0,0.0713,0.0,0.0,0.0,78.49
34699,Croatia,2021-02-11,236709.0,376.0,5263.0,25.0,0.0,1029.0,1250855.0,0.0659,112774.0,64775.0,47969.0,78.49
34700,Croatia,2021-02-12,237080.0,371.0,5282.0,19.0,0.0,1007.0,1255786.0,0.0625,0.0,0.0,0.0,78.49
34701,Croatia,2021-02-13,237459.0,379.0,5299.0,17.0,0.0,955.0,0.0,0.06,0.0,0.0,0.0,78.49
34702,Croatia,2021-02-14,237657.0,198.0,5318.0,19.0,0.0,943.0,1266189.0,0.0568,0.0,0.0,0.0,78.49
34703,Croatia,2021-02-15,237725.0,68.0,5339.0,21.0,0.0,951.0,1268323.0,0.06,120603.0,67825.0,52778.0,78.49
34704,Croatia,2021-02-16,237999.0,274.0,5357.0,18.0,0.0,927.0,1275009.0,0.0598,0.0,0.0,0.0,78.49
34705,Croatia,2021-02-17,238501.0,502.0,5375.0,18.0,0.0,884.0,1282357.0,0.0568,0.0,0.0,0.0,78.49
34706,Croatia,2021-02-18,238866.0,365.0,5399.0,24.0,0.0,829.0,1288429.0,0.0574,142222.0,87169.0,55053.0,78.49
34707,Croatia,2021-02-19,239254.0,388.0,5407.0,8.0,0.0,798.0,1293415.0,0.0578,0.0,0.0,0.0,78.49
34708,Croatia,2021-02-20,239685.0,431.0,5420.0,13.0,0.0,782.0,1298994.0,0.0586,0.0,0.0,0.0,78.49
34709,Croatia,2021-02-21,239945.0,260.0,5429.0,9.0,0.0,789.0,1304452.0,0.0598,0.0,0.0,0.0,78.49
34710,Croatia,2021-02-22,240017.0,72.0,5449.0,20.0,0.0,792.0,1306694.0,0.0597,166146.0,108311.0,57835.0,78.49
34711,Croatia,2021-02-23,240360.0,343.0,5462.0,13.0,0.0,786.0,1313573.0,0.0612,0.0,0.0,0.0,78.49
34712,Croatia,2021-02-24,241048.0,688.0,5477.0,15.0,0.0,791.0,1321336.0,0.0653,184076.0,125771.0,58305.0,78.49
34713,Croatia,2021-02-25,241592.0,544.0,5489.0,12.0,0.0,790.0,1327769.0,0.0693,194267.0,135756.0,58511.0,78.49
34714,Croatia,2021-02-26,242097.0,505.0,5503.0,14.0,0.0,780.0,1332840.0,0.0721,0.0,0.0,0.0,78.49
34715,Croatia,2021-02-27,242617.0,520.0,5511.0,8.0,0.0,760.0,1338842.0,0.0736,0.0,0.0,0.0,78.49
34716,Croatia,2021-02-28,242973.0,356.0,5526.0,15.0,0.0,762.0,1344652.0,0.0753,0.0,0.0,0.0,78.49
34717,Croatia,2021-03-01,243064.0,91.0,5537.0,11.0,0.0,791.0,1346946.0,0.0757,213068.0,153085.0,59983.0,78.49
34718,Croatia,2021-03-02,243458.0,394.0,5548.0,11.0,0.0,770.0,1354191.0,0.0763,0.0,0.0,0.0,78.49
34719,Croatia,2021-03-03,244205.0,747.0,5555.0,7.0,0.0,758.0,1361483.0,0.0786,0.0,0.0,0.0,78.49
34720,Croatia,2021-03-04,244872.0,667.0,5564.0,9.0,0.0,740.0,1368448.0,0.0806,242000.0,182000.0,60000.0,78.49
34721,Croatia,2021-03-05,245462.0,590.0,5570.0,6.0,0.0,744.0,1373877.0,0.082,0.0,0.0,0.0,78.49
34722,Croatia,2021-03-06,246120.0,658.0,5585.0,15.0,0.0,738.0,1379715.0,0.0857,0.0,0.0,0.0,78.49
34723,Croatia,2021-03-07,246514.0,394.0,5590.0,5.0,0.0,767.0,1385768.0,0.0861,0.0,0.0,0.0,78.49
34724,Croatia,2021-03-08,246608.0,94.0,5609.0,19.0,0.0,805.0,0.0,0.0789,265223.0,202167.0,63056.0,78.49
34725,Croatia,2021-03-09,247099.0,491.0,5621.0,12.0,0.0,785.0,0.0,0.0831,0.0,0.0,0.0,78.49
34726,Croatia,2021-03-10,248061.0,962.0,5625.0,4.0,0.0,807.0,0.0,0.0905,0.0,0.0,0.0,78.49
34727,Croatia,2021-03-11,248838.0,777.0,5635.0,10.0,0.0,811.0,0.0,0.095,0.0,0.0,0.0,78.49
34728,Croatia,2021-03-12,249661.0,823.0,5647.0,12.0,0.0,811.0,1416328.0,0.0989,300956.0,233423.0,67533.0,78.49
34729,Croatia,2021-03-13,250484.0,823.0,5670.0,23.0,0.0,805.0,0.0,0.1049,0.0,0.0,0.0,78.49
34730,Croatia,2021-03-14,251045.0,561.0,5677.0,7.0,0.0,855.0,0.0,0.1117,0.0,0.0,0.0,78.49
34731,Croatia,2021-03-15,251174.0,129.0,5685.0,8.0,0.0,874.0,1431342.0,0.1157,0.0,0.0,0.0,78.49
34732,Croatia,2021-03-16,251865.0,691.0,5697.0,12.0,0.0,858.0,0.0,0.1165,0.0,0.0,0.0,78.49
34733,Croatia,2021-03-17,253310.0,1445.0,5709.0,12.0,0.0,889.0,0.0,0.124,0.0,0.0,0.0,78.49
34734,Croatia,2021-03-18,254507.0,1197.0,5726.0,17.0,0.0,894.0,0.0,0.1295,0.0,0.0,0.0,78.49
34735,Croatia,2021-03-19,255619.0,1112.0,5743.0,17.0,0.0,918.0,1461537.0,0.1318,365082.0,288622.0,76460.0,78.49
34736,Croatia,2021-03-20,256805.0,1186.0,5753.0,10.0,0.0,931.0,0.0,0.1388,0.0,0.0,0.0,78.49
34737,Croatia,2021-03-21,257639.0,834.0,5773.0,20.0,0.0,982.0,0.0,0.1438,0.0,0.0,0.0,78.49
34738,Croatia,2021-03-22,257789.0,150.0,5786.0,13.0,0.0,1033.0,1477537.0,0.1432,390657.0,311448.0,79209.0,78.49
34739,Croatia,2021-03-23,258745.0,956.0,5808.0,22.0,0.0,1029.0,0.0,0.1455,0.0,0.0,0.0,78.49
34740,Croatia,2021-03-24,260636.0,1891.0,5828.0,20.0,0.0,1038.0,0.0,0.1515,0.0,0.0,0.0,78.49
34741,Croatia,2021-03-25,262309.0,1673.0,5838.0,10.0,0.0,1071.0,1503437.0,0.1578,0.0,0.0,0.0,78.49
34742,Croatia,2021-03-26,264111.0,1802.0,5854.0,16.0,0.0,1107.0,1511440.0,0.1702,416745.0,335916.0,80829.0,78.49
34743,Croatia,2021-03-27,265901.0,1790.0,5872.0,18.0,0.0,1148.0,1519731.0,0.1721,0.0,0.0,0.0,78.49
34744,Croatia,2021-03-28,267222.0,1321.0,5893.0,21.0,0.0,1201.0,1527320.0,0.1739,430396.0,348648.0,81748.0,78.49
34745,Croatia,2021-03-29,267522.0,300.0,5911.0,18.0,0.0,1247.0,1530168.0,0.1849,0.0,0.0,0.0,78.49
34746,Croatia,2021-03-30,269009.0,1487.0,5928.0,17.0,0.0,1289.0,1539232.0,0.1934,0.0,0.0,0.0,78.49
34747,Croatia,2021-03-31,271632.0,2623.0,5947.0,19.0,0.0,1337.0,1549854.0,0.1998,476499.0,385724.0,89313.0,78.49
34748,Croatia,2021-04-01,274054.0,2422.0,5967.0,20.0,0.0,1390.0,1559330.0,0.2101,498417.0,404518.0,92380.0,78.49
34749,Croatia,2021-04-02,276416.0,2362.0,5996.0,29.0,0.0,1464.0,1568027.0,0.2174,517112.0,419431.0,96047.0,78.49
34750,Croatia,2021-04-03,278650.0,2234.0,6025.0,29.0,0.0,1469.0,1575650.0,0.228,0.0,0.0,0.0,78.49
34751,Croatia,2021-04-04,280026.0,1376.0,6058.0,33.0,0.0,1511.0,1582500.0,0.232,524371.0,426037.0,98334.0,78.49
34752,Croatia,2021-04-05,280164.0,138.0,6083.0,25.0,0.0,1616.0,1583654.0,0.2364,0.0,0.0,0.0,78.49
34753,Croatia,2021-04-06,280899.0,735.0,6113.0,30.0,0.0,1713.0,1589987.0,0.2343,526414.0,427387.0,99027.0,78.49
34754,Croatia,2021-04-07,282548.0,1649.0,6149.0,36.0,0.0,1750.0,1599453.0,0.2201,533409.0,432601.0,100808.0,78.49
34755,Croatia,2021-04-08,285765.0,3217.0,6185.0,36.0,0.0,1756.0,1610669.0,0.2281,543436.0,440890.0,102546.0,78.49
34756,Croatia,2021-04-09,288364.0,2599.0,6235.0,50.0,0.0,1768.0,1619663.0,0.2314,565785.0,458762.0,107023.0,78.49
34757,Croatia,2021-04-10,290899.0,2535.0,6269.0,34.0,0.0,1796.0,1629803.0,0.2262,583931.0,473522.0,110409.0,78.49
34758,Croatia,2021-04-11,292516.0,1617.0,6308.0,39.0,0.0,1870.0,1639110.0,0.2206,588183.0,477617.0,110566.0,78.49
34759,Croatia,2021-04-12,292938.0,422.0,6333.0,25.0,0.0,1953.0,1642311.0,0.2178,595369.0,483825.0,111544.0,78.49
34760,Croatia,2021-04-13,294874.0,1936.0,6358.0,25.0,0.0,1948.0,1652525.0,0.2235,605423.0,491601.0,113822.0,78.49
34761,Croatia,2021-04-14,297973.0,3099.0,6399.0,41.0,0.0,1955.0,1663542.0,0.2407,617516.0,500233.0,117283.0,78.49
34762,Croatia,2021-04-15,300900.0,2927.0,6442.0,43.0,0.0,1988.0,0.0,0.2405,643834.0,519375.0,124459.0,78.49
34763,Croatia,2021-04-16,303598.0,2698.0,6486.0,44.0,0.0,2003.0,1683651.0,0.2381,671839.0,539487.0,132352.0,78.49
34764,Croatia,2021-04-17,306225.0,2627.0,6523.0,37.0,0.0,2014.0,0.0,0.2537,691265.0,552559.0,138706.0,78.49
34765,Croatia,2021-04-18,307790.0,1565.0,6562.0,39.0,0.0,2105.0,0.0,0.2649,693530.0,553883.0,139647.0,78.49
34766,Croatia,2021-04-19,308200.0,410.0,6601.0,39.0,0.0,2179.0,1703343.0,0.2501,698032.0,556969.0,141063.0,78.49
34767,Croatia,2021-04-20,310306.0,2106.0,6643.0,42.0,0.0,2198.0,1713174.0,0.2545,708960.0,565164.0,143796.0,78.49
34768,Croatia,2021-04-21,313423.0,3117.0,6692.0,49.0,0.0,2201.0,1723697.0,0.2568,726315.0,578273.0,148042.0,78.49
34769,Croatia,2021-04-22,316308.0,2885.0,6738.0,46.0,0.0,2229.0,1734234.0,0.2541,746878.0,593972.0,152906.0,78.49
34770,Croatia,2021-04-23,318837.0,2529.0,6784.0,46.0,0.0,2227.0,1743017.0,0.2567,770221.0,611792.0,158429.0,78.49
34771,Croatia,2021-04-24,321372.0,2535.0,6815.0,31.0,0.0,2214.0,1752201.0,0.2444,785869.0,621077.0,164792.0,78.49
34772,Croatia,2021-04-25,322626.0,1254.0,6854.0,39.0,0.0,2288.0,1759208.0,0.2377,795597.0,627216.0,168381.0,78.49
34773,Croatia,2021-04-26,323036.0,410.0,6905.0,51.0,0.0,2315.0,1762625.0,0.2503,798717.0,629108.0,169609.0,78.49
34774,Croatia,2021-04-27,324833.0,1797.0,6957.0,52.0,0.0,2263.0,1772515.0,0.2448,812984.0,639564.0,173420.0,78.49
34775,Croatia,2021-04-28,327737.0,2904.0,7001.0,44.0,0.0,2278.0,1784547.0,0.2352,825839.0,648709.0,177130.0,78.49
34776,Croatia,2021-04-29,330176.0,2439.0,7040.0,39.0,0.0,2239.0,1794905.0,0.2286,872726.0,682757.0,189969.0,78.49
34777,Croatia,2021-04-30,332183.0,2007.0,7081.0,41.0,0.0,2237.0,1804187.0,0.2182,901120.0,702470.0,198650.0,78.49
34778,Croatia,2021-05-01,334229.0,2046.0,7130.0,49.0,0.0,2210.0,1814505.0,0.2063,907575.0,707057.0,200518.0,78.49
34779,Croatia,2021-05-02,335173.0,944.0,7182.0,52.0,0.0,2223.0,1822875.0,0.1971,908839.0,708137.0,200702.0,78.49
34780,Croatia,2021-05-03,335522.0,349.0,7218.0,36.0,0.0,2247.0,1827068.0,0.1938,921527.0,716861.0,204666.0,78.49
34781,Croatia,2021-05-04,336918.0,1396.0,7264.0,46.0,0.0,2169.0,1836108.0,0.19,944398.0,734556.0,209842.0,78.49
34782,Croatia,2021-05-05,339412.0,2494.0,7315.0,51.0,0.0,2123.0,1846554.0,0.1883,979181.0,760805.0,218376.0,78.49
34783,Croatia,2021-05-06,341052.0,1640.0,7355.0,40.0,0.0,2106.0,1855623.0,0.1791,1025701.0,796909.0,228792.0,78.49
34784,Croatia,2021-05-07,342487.0,1435.0,7388.0,33.0,0.0,2079.0,1863305.0,0.1743,1078760.0,835320.0,243440.0,78.49
34785,Croatia,2021-05-08,343829.0,1342.0,7424.0,36.0,0.0,2016.0,1871290.0,0.1691,1117709.0,867621.0,250088.0,78.49
34786,Croatia,2021-05-09,344494.0,665.0,7469.0,45.0,0.0,2032.0,1878350.0,0.168,1131607.0,879312.0,252295.0,78.49
34787,Croatia,2021-05-10,344747.0,253.0,7503.0,34.0,0.0,2033.0,1881294.0,0.1701,1154319.0,894881.0,259438.0,78.49
34788,Croatia,2021-05-11,345623.0,876.0,7549.0,46.0,0.0,1928.0,1890133.0,0.1611,1186581.0,919139.0,267442.0,78.49
34789,Croatia,2021-05-12,347094.0,1471.0,7589.0,40.0,0.0,1876.0,1898906.0,0.1467,0.0,0.0,0.0,78.49
34790,Croatia,2021-05-13,348158.0,1064.0,7623.0,34.0,0.0,1837.0,1906407.0,0.1399,1268281.0,980177.0,288104.0,78.49
34791,Croatia,2021-05-14,349084.0,926.0,7664.0,41.0,0.0,1752.0,1912994.0,0.1328,1310456.0,1009609.0,300847.0,78.49
34792,Croatia,2021-05-15,349910.0,826.0,7687.0,23.0,0.0,1684.0,1920316.0,0.124,1346991.0,1039233.0,307758.0,78.49
34793,Croatia,2021-05-16,350390.0,480.0,7708.0,21.0,0.0,1675.0,1927262.0,0.1206,1349447.0,1041215.0,308232.0,78.49
34794,Croatia,2021-05-17,350506.0,116.0,7738.0,30.0,0.0,1662.0,1929591.0,0.1192,1369969.0,1052032.0,317937.0,78.49
34795,Croatia,2021-05-18,350997.0,491.0,7765.0,27.0,0.0,1566.0,1937595.0,0.1132,1406279.0,1078103.0,328176.0,78.49
34796,Croatia,2021-05-19,351997.0,1000.0,7792.0,27.0,0.0,1508.0,1946021.0,0.1041,1450169.0,1109161.0,341008.0,78.49
34797,Croatia,2021-05-20,352692.0,695.0,7828.0,36.0,0.0,1416.0,1953059.0,0.0972,0.0,0.0,0.0,78.49
34798,Croatia,2021-05-21,353217.0,525.0,7856.0,28.0,0.0,1331.0,1958888.0,0.0901,1549368.0,1157655.0,391713.0,78.49
34799,Croatia,2021-05-22,353735.0,518.0,7883.0,27.0,0.0,1217.0,1965385.0,0.0849,1581292.0,1179998.0,401294.0,78.49
34800,Croatia,2021-05-23,353986.0,251.0,7903.0,20.0,0.0,1202.0,1970997.0,0.0822,1582821.0,1181255.0,401566.0,78.49
34801,Croatia,2021-05-24,354060.0,74.0,7929.0,26.0,0.0,1211.0,1973701.0,0.0806,1605287.0,1195088.0,410199.0,78.49
34802,Croatia,2021-05-25,354383.0,323.0,7950.0,21.0,0.0,1109.0,1981396.0,0.0773,1608291.0,1197164.0,411127.0,78.49
34803,Croatia,2021-05-26,354921.0,538.0,7971.0,21.0,0.0,1034.0,1988226.0,0.0693,1645332.0,1221109.0,424223.0,78.49
34804,Croatia,2021-05-27,355296.0,375.0,7981.0,10.0,0.0,968.0,1994545.0,0.0628,1686585.0,1240309.0,446276.0,78.49
34805,Croatia,2021-05-28,355617.0,321.0,7992.0,11.0,0.0,904.0,1999818.0,0.0586,1722430.0,1254659.0,467771.0,78.49
34806,Croatia,2021-05-29,355955.0,338.0,8002.0,10.0,0.0,819.0,2005789.0,0.0549,1748726.0,1270392.0,478334.0,78.49
34807,Croatia,2021-05-30,356141.0,186.0,8014.0,12.0,0.0,809.0,2011339.0,0.0534,1751087.0,1272513.0,478574.0,78.49
34808,Croatia,2021-05-31,356181.0,40.0,8026.0,12.0,0.0,797.0,2013455.0,0.0534,1773289.0,1280300.0,492989.0,78.49
34809,Croatia,2021-06-01,356397.0,216.0,8034.0,8.0,0.0,753.0,2020494.0,0.0515,1803557.0,1293847.0,509710.0,78.49
34810,Croatia,2021-06-02,356829.0,432.0,8042.0,8.0,0.0,709.0,2026151.0,0.0503,1847314.0,1312272.0,535042.0,78.49
34811,Croatia,2021-06-03,357109.0,280.0,8056.0,14.0,0.0,653.0,2032200.0,0.0482,1855003.0,1317038.0,537965.0,78.49
34812,Croatia,2021-06-04,357197.0,88.0,8067.0,11.0,0.0,649.0,2034875.0,0.0451,1885772.0,1329754.0,556018.0,78.49
34813,Croatia,2021-06-05,357408.0,211.0,8080.0,13.0,0.0,598.0,2040256.0,0.0422,1902092.0,1337469.0,564623.0,78.49
34814,Croatia,2021-06-06,357565.0,157.0,8086.0,6.0,0.0,579.0,2045229.0,0.042,1903673.0,1338154.0,565519.0,78.49
